Country,EPSI,Date,ECPI,CCPI,GSCPI
South Africa,4.0,2013-01-31,89.6,87.3,-0.04
South Africa,0.0,2013-01-31,89.6,87.3,-0.04
South Africa,0.0,2013-01-31,89.6,87.3,-0.04
South Africa,2.25,2013-01-31,89.6,87.3,-0.04
South Africa,0.0,2013-01-31,89.6,87.3,-0.04
South Africa,3.0,2013-01-31,89.6,87.3,-0.04
South Africa,2.0,2013-01-31,89.6,87.3,-0.04
South Africa,0.0,2013-01-31,89.6,87.3,-0.04
South Africa,0.33333334,2013-01-31,89.6,87.3,-0.04
South Africa,0.0,2013-01-31,89.6,87.3,-0.04
South Africa,1.0,2013-01-31,89.6,87.3,-0.04
South Africa,0.0,2013-01-31,89.6,87.3,-0.04
South Africa,0.0,2013-01-31,89.6,87.3,-0.04
South Africa,0.0,2013-01-31,89.6,87.3,-0.04
China (People's Republic of),5.0,2013-01-31,,,-0.04
China (People's Republic of),2.5277777,2013-01-31,,,-0.04
China (People's Republic of),6.0,2013-01-31,,,-0.04
China (People's Republic of),3.0,2013-01-31,,,-0.04
China (People's Republic of),0.0,2013-01-31,,,-0.04
China (People's Republic of),3.0,2013-01-31,,,-0.04
China (People's Republic of),1.0,2013-01-31,,,-0.04
China (People's Republic of),5.25,2013-01-31,,,-0.04
China (People's Republic of),1.0,2013-01-31,,,-0.04
China (People's Republic of),0.83333331,2013-01-31,,,-0.04
China (People's Republic of),6.0,2013-01-31,,,-0.04
China (People's Republic of),0.0,2013-01-31,,,-0.04
China (People's Republic of),1.0,2013-01-31,,,-0.04
China (People's Republic of),2.0,2013-01-31,,,-0.04
China (People's Republic of),4.0,2013-01-31,,,-0.04
China (People's Republic of),0.0,2013-01-31,,,-0.04
China (People's Republic of),1.5,2013-01-31,,,-0.04
Indonesia,0.0,2013-01-31,4.1,81.6,-0.04
Indonesia,1.0,2013-01-31,4.1,81.6,-0.04
Indonesia,0.0,2013-01-31,4.1,81.6,-0.04
Indonesia,0.0,2013-01-31,4.1,81.6,-0.04
Indonesia,1.0,2013-01-31,4.1,81.6,-0.04
Indonesia,0.0,2013-01-31,4.1,81.6,-0.04
Indonesia,1.0,2013-01-31,4.1,81.6,-0.04
Indonesia,0.0,2013-01-31,4.1,81.6,-0.04
Indonesia,3.0,2013-01-31,4.1,81.6,-0.04
Indonesia,2.0,2013-01-31,4.1,81.6,-0.04
Indonesia,0.0,2013-01-31,4.1,81.6,-0.04
Indonesia,1.0,2013-01-31,4.1,81.6,-0.04
Indonesia,0.0,2013-01-31,4.1,81.6,-0.04
Indonesia,0.75,2013-01-31,4.1,81.6,-0.04
Indonesia,1.0,2013-01-31,4.1,81.6,-0.04
Indonesia,0.0,2013-01-31,4.1,81.6,-0.04
Indonesia,1.25,2013-01-31,4.1,81.6,-0.04
Brazil,0.0,2013-01-31,78.4,6574621.3,-0.04
Brazil,0.0,2013-01-31,79.0,6574621.3,-0.04
Brazil,1.0,2013-01-31,78.4,6574621.3,-0.04
Brazil,1.0,2013-01-31,79.0,6574621.3,-0.04
Brazil,0.58333331,2013-01-31,78.4,6574621.3,-0.04
Brazil,0.58333331,2013-01-31,79.0,6574621.3,-0.04
Brazil,0.0,2013-01-31,78.4,6574621.3,-0.04
Brazil,0.0,2013-01-31,79.0,6574621.3,-0.04
Brazil,0.0,2013-01-31,78.4,6574621.3,-0.04
Brazil,0.0,2013-01-31,79.0,6574621.3,-0.04
Brazil,0.0,2013-01-31,78.4,6574621.3,-0.04
Brazil,0.0,2013-01-31,79.0,6574621.3,-0.04
Brazil,0.0,2013-01-31,78.4,6574621.3,-0.04
Brazil,0.0,2013-01-31,79.0,6574621.3,-0.04
Brazil,1.0,2013-01-31,78.4,6574621.3,-0.04
Brazil,1.0,2013-01-31,79.0,6574621.3,-0.04
Brazil,0.0,2013-01-31,78.4,6574621.3,-0.04
Brazil,0.0,2013-01-31,79.0,6574621.3,-0.04
Brazil,0.75,2013-01-31,78.4,6574621.3,-0.04
Brazil,0.75,2013-01-31,79.0,6574621.3,-0.04
Brazil,2.0,2013-01-31,78.4,6574621.3,-0.04
Brazil,2.0,2013-01-31,79.0,6574621.3,-0.04
Brazil,0.0,2013-01-31,78.4,6574621.3,-0.04
Brazil,0.0,2013-01-31,79.0,6574621.3,-0.04
Brazil,0.0,2013-01-31,78.4,6574621.3,-0.04
Brazil,0.0,2013-01-31,79.0,6574621.3,-0.04
Brazil,0.0,2013-01-31,78.4,6574621.3,-0.04
Brazil,0.0,2013-01-31,79.0,6574621.3,-0.04
Brazil,1.0,2013-01-31,78.4,6574621.3,-0.04
Brazil,1.0,2013-01-31,79.0,6574621.3,-0.04
Brazil,0.0,2013-01-31,78.4,6574621.3,-0.04
Brazil,0.0,2013-01-31,79.0,6574621.3,-0.04
Brazil,1.0,2013-01-31,78.4,6574621.3,-0.04
Brazil,1.0,2013-01-31,79.0,6574621.3,-0.04
Russia,5.0,2013-01-31,,,-0.04
Russia,4.0,2013-01-31,,,-0.04
Russia,1.0833334,2013-01-31,,,-0.04
Russia,1.0,2013-01-31,,,-0.04
Russia,0.0,2013-01-31,,,-0.04
Russia,0.0,2013-01-31,,,-0.04
Russia,2.75,2013-01-31,,,-0.04
Russia,1.0,2013-01-31,,,-0.04
Russia,0.0,2013-01-31,,,-0.04
Russia,0.5,2013-01-31,,,-0.04
Russia,0.0,2013-01-31,,,-0.04
Russia,1.0,2013-01-31,,,-0.04
Russia,1.0,2013-01-31,,,-0.04
Russia,1.0,2013-01-31,,,-0.04
Russia,0.0,2013-01-31,,,-0.04
Russia,0.0,2013-01-31,,,-0.04
Russia,0.0,2013-01-31,,,-0.04
India,0.0,2013-01-31,11.6,104.5,-0.04
India,4.0,2013-01-31,11.6,104.5,-0.04
India,2.0,2013-01-31,11.6,104.5,-0.04
India,0.0,2013-01-31,11.6,104.5,-0.04
India,3.0,2013-01-31,11.6,104.5,-0.04
India,1.7777778,2013-01-31,11.6,104.5,-0.04
India,5.0,2013-01-31,11.6,104.5,-0.04
India,0.0,2013-01-31,11.6,104.5,-0.04
India,0.0,2013-01-31,11.6,104.5,-0.04
India,0.33333334,2013-01-31,11.6,104.5,-0.04
India,0.0,2013-01-31,11.6,104.5,-0.04
India,3.75,2013-01-31,11.6,104.5,-0.04
India,0.0,2013-01-31,11.6,104.5,-0.04
India,5.0,2013-01-31,11.6,104.5,-0.04
India,1.0,2013-01-31,11.6,104.5,-0.04
India,2.0,2013-01-31,11.6,104.5,-0.04
India,1.25,2013-01-31,11.6,104.5,-0.04
Bulgaria,,2013-01-31,14468.0,102.0,-0.04
Belarus,,2013-01-31,25.9,274.2,-0.04
Chile,,2013-01-31,97.6,91.3,-0.04
China,,2013-01-31,98.0,88.8,-0.04
Colombia,,2013-01-31,93.5,91.9,-0.04
Costa Rica,,2013-01-31,110.4,87.7,-0.04
Cyprus,,2013-01-31,124.3,98.2,-0.04
Dominican Republic,,2013-01-31,90.2,83.2,-0.04
Dominican Republic,,2013-01-31,101.2,83.2,-0.04
"Egypt, Arab Rep.",,2013-01-31,63.6,47.8,-0.04
Estonia,,2013-01-31,111.6,96.4,-0.04
Guatemala,,2013-01-31,106.2,109.9,-0.04
"Hong Kong SAR, China",,2013-01-31,79.0,84.5,-0.04
Honduras,,2013-01-31,295.6,251.6,-0.04
Croatia,,2013-01-31,105.6,97.1,-0.04
"Iran, Islamic Rep.",,2013-01-31,61.8,61.3,-0.04
"Iran, Islamic Rep.",,2013-01-31,61.8,61.3,-0.04
Iceland,,2013-01-31,107.6,92.8,-0.04
Israel,,2013-01-31,112.5,97.8,-0.04
Jordan,,2013-01-31,86.5,86.6,-0.04
Jordan,,2013-01-31,108.6,86.6,-0.04
"Korea, Rep.",,2013-01-31,116.2,95.5,-0.04
"Lao, PDR",,2013-01-31,88.1,93.4,-0.04
Lithuania,,2013-01-31,120.2,96.1,-0.04
Luxembourg,,2013-01-31,117.1,94.9,-0.04
Latvia,,2013-01-31,107.0,95.9,-0.04
"Moldova, Rep.",,2013-01-31,39.3,116.1,-0.04
Mexico,,2013-01-31,90.6,93.1,-0.04
North Macedonia,,2013-01-31,108.4,99.0,-0.04
Malta,,2013-01-31,116.4,92.8,-0.04
Mauritius,,2013-01-31,108.4,90.1,-0.04
Mauritius,,2013-01-31,89.0,90.1,-0.04
Malaysia,,2013-01-31,104.0,103.9,-0.04
Malaysia,,2013-01-31,105.5,103.9,-0.04
Nigeria,,2013-01-31,153.8,140.9,-0.04
Nicaragua,,2013-01-31,150.5,157.8,-0.04
Peru,,2013-01-31,101.1,76.6,-0.04
Philippines,,2013-01-31,91.2,87.9,-0.04
Paraguay,,2013-01-31,85.9,81.2,-0.04
Paraguay,,2013-01-31,130.7,81.2,-0.04
Russian Federation,,2013-01-31,122.3,78.0,-0.04
Singapore,,2013-01-31,112.4,91.9,-0.04
El Salvador,,2013-01-31,115.0,104.6,-0.04
Serbia,,2013-01-31,94.5,94.6,-0.04
Slovakia,,2013-01-31,107.5,98.7,-0.04
Thailand,,2013-01-31,114.1,96.5,-0.04
Thailand,,2013-01-31,97.3,96.5,-0.04
Trinidad and Tobago,,2013-01-31,98.5,96.1,-0.04
Turkey,,2013-01-31,98.8,82.6,-0.04
"Taiwan, China",,2013-01-31,119.6,95.6,-0.04
"Tanzania, United Rep.",,2013-01-31,57.2,7.9,-0.04
Uganda,,2013-01-31,85.5,84.2,-0.04
Uganda,,2013-01-31,85.5,84.2,-0.04
Ukraine,,2013-01-31,112.3,112.2,-0.04
Greece,6.0,2014-01-31,112.2,100.5,-0.62
Greece,0.0,2014-01-31,112.2,100.5,-0.62
Greece,5.0,2014-01-31,112.2,100.5,-0.62
Greece,2.8888888,2014-01-31,112.2,100.5,-0.62
Greece,5.0,2014-01-31,112.2,100.5,-0.62
Greece,6.0,2014-01-31,112.2,100.5,-0.62
Greece,5.0,2014-01-31,112.2,100.5,-0.62
Greece,0.0,2014-01-31,112.2,100.5,-0.62
Greece,1.0,2014-01-31,112.2,100.5,-0.62
Greece,0.66666669,2014-01-31,112.2,100.5,-0.62
Greece,1.0,2014-01-31,112.2,100.5,-0.62
Greece,3.0,2014-01-31,112.2,100.5,-0.62
Greece,0.0,2014-01-31,112.2,100.5,-0.62
Greece,4.0,2014-01-31,112.2,100.5,-0.62
Greece,4.0,2014-01-31,112.2,100.5,-0.62
Greece,0.0,2014-01-31,112.2,100.5,-0.62
Greece,3.0,2014-01-31,112.2,100.5,-0.62
Portugal,1.0,2014-01-31,105.4,98.0,-0.62
Portugal,4.0,2014-01-31,105.4,98.0,-0.62
Portugal,0.83333331,2014-01-31,105.4,98.0,-0.62
Portugal,4.0,2014-01-31,105.4,98.0,-0.62
Portugal,0.0,2014-01-31,105.4,98.0,-0.62
Portugal,0.0,2014-01-31,105.4,98.0,-0.62
Portugal,2.1111112,2014-01-31,105.4,98.0,-0.62
Portugal,5.0,2014-01-31,105.4,98.0,-0.62
Portugal,0.0,2014-01-31,105.4,98.0,-0.62
Portugal,6.0,2014-01-31,105.4,98.0,-0.62
Portugal,0.0,2014-01-31,105.4,98.0,-0.62
Portugal,5.0,2014-01-31,105.4,98.0,-0.62
Portugal,1.0,2014-01-31,105.4,98.0,-0.62
Portugal,5.0,2014-01-31,105.4,98.0,-0.62
Portugal,0.0,2014-01-31,105.4,98.0,-0.62
Portugal,0.0,2014-01-31,105.4,98.0,-0.62
Portugal,0.5,2014-01-31,105.4,98.0,-0.62
France,6.0,2014-01-31,106.3,98.3,-0.62
France,4.2222223,2014-01-31,106.3,98.3,-0.62
France,6.0,2014-01-31,106.3,98.3,-0.62
France,1.0,2014-01-31,106.3,98.3,-0.62
France,3.0,2014-01-31,106.3,98.3,-0.62
France,1.0,2014-01-31,106.3,98.3,-0.62
France,4.0,2014-01-31,106.3,98.3,-0.62
France,5.0,2014-01-31,106.3,98.3,-0.62
France,5.0,2014-01-31,106.3,98.3,-0.62
France,2.1666667,2014-01-31,106.3,98.3,-0.62
France,5.5,2014-01-31,106.3,98.3,-0.62
France,6.0,2014-01-31,106.3,98.3,-0.62
France,4.0,2014-01-31,106.3,98.3,-0.62
France,4.0,2014-01-31,106.3,98.3,-0.62
France,5.0,2014-01-31,106.3,98.3,-0.62
France,0.0,2014-01-31,106.3,98.3,-0.62
France,5.0,2014-01-31,106.3,98.3,-0.62
Belgium,2.9444444,2014-01-31,111.0,98.0,-0.62
Belgium,5.0,2014-01-31,111.0,98.0,-0.62
Belgium,0.0,2014-01-31,111.0,98.0,-0.62
Belgium,0.0,2014-01-31,111.0,98.0,-0.62
Belgium,6.0,2014-01-31,111.0,98.0,-0.62
Belgium,4.0,2014-01-31,111.0,98.0,-0.62
Belgium,5.5,2014-01-31,111.0,98.0,-0.62
Belgium,1.0,2014-01-31,111.0,98.0,-0.62
Belgium,1.3333334,2014-01-31,111.0,98.0,-0.62
Belgium,5.0,2014-01-31,111.0,98.0,-0.62
Belgium,0.0,2014-01-31,111.0,98.0,-0.62
Belgium,3.0,2014-01-31,111.0,98.0,-0.62
Belgium,6.0,2014-01-31,111.0,98.0,-0.62
Belgium,0.0,2014-01-31,111.0,98.0,-0.62
Belgium,0.0,2014-01-31,111.0,98.0,-0.62
Belgium,4.0,2014-01-31,111.0,98.0,-0.62
Belgium,2.0,2014-01-31,111.0,98.0,-0.62
Switzerland,6.0,2014-01-31,112.5,100.0,-0.62
Switzerland,4.0,2014-01-31,112.5,100.0,-0.62
Switzerland,6.0,2014-01-31,112.5,100.0,-0.62
Switzerland,0.0,2014-01-31,112.5,100.0,-0.62
Switzerland,5.0,2014-01-31,112.5,100.0,-0.62
Switzerland,4.0555553,2014-01-31,112.5,100.0,-0.62
Switzerland,3.0,2014-01-31,112.5,100.0,-0.62
Switzerland,2.6666667,2014-01-31,112.5,100.0,-0.62
Switzerland,5.0,2014-01-31,112.5,100.0,-0.62
Switzerland,4.0,2014-01-31,112.5,100.0,-0.62
Switzerland,5.0,2014-01-31,112.5,100.0,-0.62
Switzerland,6.0,2014-01-31,112.5,100.0,-0.62
Switzerland,0.0,2014-01-31,112.5,100.0,-0.62
Switzerland,5.0,2014-01-31,112.5,100.0,-0.62
Switzerland,6.0,2014-01-31,112.5,100.0,-0.62
Switzerland,0.0,2014-01-31,112.5,100.0,-0.62
Switzerland,4.5,2014-01-31,112.5,100.0,-0.62
Czech Republic,1.0,2014-01-31,103.1,98.2,-0.62
Czech Republic,0.0,2014-01-31,103.1,98.2,-0.62
Czech Republic,5.0,2014-01-31,103.1,98.2,-0.62
Czech Republic,0.0,2014-01-31,103.1,98.2,-0.62
Czech Republic,0.0,2014-01-31,103.1,98.2,-0.62
Czech Republic,6.0,2014-01-31,103.1,98.2,-0.62
Czech Republic,1.0,2014-01-31,103.1,98.2,-0.62
Czech Republic,1.0,2014-01-31,103.1,98.2,-0.62
Czech Republic,2.5,2014-01-31,103.1,98.2,-0.62
Czech Republic,1.0,2014-01-31,103.1,98.2,-0.62
Czech Republic,5.0,2014-01-31,103.1,98.2,-0.62
Czech Republic,3.0,2014-01-31,103.1,98.2,-0.62
Czech Republic,5.5,2014-01-31,103.1,98.2,-0.62
Czech Republic,2.0,2014-01-31,103.1,98.2,-0.62
Czech Republic,6.0,2014-01-31,103.1,98.2,-0.62
Czech Republic,0.0,2014-01-31,103.1,98.2,-0.62
Czech Republic,1.0,2014-01-31,103.1,98.2,-0.62
Japan,6.0,2014-01-31,103.6,97.1,-0.62
Japan,3.8333333,2014-01-31,103.6,97.1,-0.62
Japan,4.0,2014-01-31,103.6,97.1,-0.62
Japan,6.0,2014-01-31,103.6,97.1,-0.62
Japan,1.0,2014-01-31,103.6,97.1,-0.62
Japan,6.0,2014-01-31,103.6,97.1,-0.62
Japan,0.0,2014-01-31,103.6,97.1,-0.62
Japan,2.0,2014-01-31,103.6,97.1,-0.62
Japan,4.5,2014-01-31,103.6,97.1,-0.62
Japan,5.0,2014-01-31,103.6,97.1,-0.62
Japan,1.5,2014-01-31,103.6,97.1,-0.62
Japan,4.0,2014-01-31,103.6,97.1,-0.62
Japan,4.0,2014-01-31,103.6,97.1,-0.62
Japan,6.0,2014-01-31,103.6,97.1,-0.62
Japan,0.0,2014-01-31,103.6,97.1,-0.62
Japan,0.0,2014-01-31,103.6,97.1,-0.62
Japan,5.5,2014-01-31,103.6,97.1,-0.62
Denmark,5.0,2014-01-31,107.9,97.9,-0.62
Denmark,5.5,2014-01-31,107.9,97.9,-0.62
Denmark,1.0,2014-01-31,107.9,97.9,-0.62
Denmark,3.3333333,2014-01-31,107.9,97.9,-0.62
Denmark,5.0,2014-01-31,107.9,97.9,-0.62
Denmark,2.0,2014-01-31,107.9,97.9,-0.62
Denmark,3.0,2014-01-31,107.9,97.9,-0.62
Denmark,6.0,2014-01-31,107.9,97.9,-0.62
Denmark,2.0,2014-01-31,107.9,97.9,-0.62
Denmark,6.0,2014-01-31,107.9,97.9,-0.62
Denmark,4.1111112,2014-01-31,107.9,97.9,-0.62
Denmark,6.0,2014-01-31,107.9,97.9,-0.62
Denmark,5.0,2014-01-31,107.9,97.9,-0.62
Denmark,4.0,2014-01-31,107.9,97.9,-0.62
Denmark,6.0,2014-01-31,107.9,97.9,-0.62
Denmark,0.0,2014-01-31,107.9,97.9,-0.62
Denmark,3.5,2014-01-31,107.9,97.9,-0.62
Italy,6.0,2014-01-31,109.8,98.9,-0.62
Italy,5.0,2014-01-31,109.8,98.9,-0.62
Italy,6.0,2014-01-31,109.8,98.9,-0.62
Italy,4.0,2014-01-31,109.8,98.9,-0.62
Italy,6.0,2014-01-31,109.8,98.9,-0.62
Italy,6.0,2014-01-31,109.8,98.9,-0.62
Italy,6.0,2014-01-31,109.8,98.9,-0.62
Italy,1.0,2014-01-31,109.8,98.9,-0.62
Italy,2.0,2014-01-31,109.8,98.9,-0.62
Italy,0.0,2014-01-31,109.8,98.9,-0.62
Italy,4.0,2014-01-31,109.8,98.9,-0.62
Italy,3.0,2014-01-31,109.8,98.9,-0.62
Italy,4.0,2014-01-31,109.8,98.9,-0.62
Italy,6.0,2014-01-31,109.8,98.9,-0.62
Italy,2.0,2014-01-31,109.8,98.9,-0.62
Italy,0.0,2014-01-31,109.8,98.9,-0.62
Italy,4.0,2014-01-31,109.8,98.9,-0.62
Spain,0.0,2014-01-31,111.2,98.2,-0.62
Spain,1.1666666,2014-01-31,111.2,98.2,-0.62
Spain,5.0,2014-01-31,111.2,98.2,-0.62
Spain,1.0,2014-01-31,111.2,98.2,-0.62
Spain,5.5,2014-01-31,111.2,98.2,-0.62
Spain,1.0,2014-01-31,111.2,98.2,-0.62
Spain,3.0,2014-01-31,111.2,98.2,-0.62
Spain,6.0,2014-01-31,111.2,98.2,-0.62
Spain,0.0,2014-01-31,111.2,98.2,-0.62
Spain,0.0,2014-01-31,111.2,98.2,-0.62
Spain,3.0,2014-01-31,111.2,98.2,-0.62
Spain,6.0,2014-01-31,111.2,98.2,-0.62
Spain,0.0,2014-01-31,111.2,98.2,-0.62
Spain,2.3888888,2014-01-31,111.2,98.2,-0.62
Spain,5.0,2014-01-31,111.2,98.2,-0.62
Spain,0.0,2014-01-31,111.2,98.2,-0.62
Spain,0.5,2014-01-31,111.2,98.2,-0.62
Sweden,6.0,2014-01-31,106.0,99.2,-0.62
Sweden,0.0,2014-01-31,106.0,99.2,-0.62
Sweden,6.0,2014-01-31,106.0,99.2,-0.62
Sweden,3.5555556,2014-01-31,106.0,99.2,-0.62
Sweden,5.0,2014-01-31,106.0,99.2,-0.62
Sweden,6.0,2014-01-31,106.0,99.2,-0.62
Sweden,6.0,2014-01-31,106.0,99.2,-0.62
Sweden,0.0,2014-01-31,106.0,99.2,-0.62
Sweden,1.0,2014-01-31,106.0,99.2,-0.62
Sweden,5.5,2014-01-31,106.0,99.2,-0.62
Sweden,5.0,2014-01-31,106.0,99.2,-0.62
Sweden,0.0,2014-01-31,106.0,99.2,-0.62
Sweden,4.0,2014-01-31,106.0,99.2,-0.62
Sweden,3.0,2014-01-31,106.0,99.2,-0.62
Sweden,3.6666667,2014-01-31,106.0,99.2,-0.62
Sweden,5.0,2014-01-31,106.0,99.2,-0.62
Sweden,1.5,2014-01-31,106.0,99.2,-0.62
United Kingdom,3.75,2014-01-31,109.9,97.4,-0.62
United Kingdom,5.0,2014-01-31,109.9,97.4,-0.62
United Kingdom,1.0,2014-01-31,109.9,97.4,-0.62
United Kingdom,6.0,2014-01-31,109.9,97.4,-0.62
United Kingdom,3.0,2014-01-31,109.9,97.4,-0.62
United Kingdom,0.0,2014-01-31,109.9,97.4,-0.62
United Kingdom,5.5,2014-01-31,109.9,97.4,-0.62
United Kingdom,3.0,2014-01-31,109.9,97.4,-0.62
United Kingdom,5.0,2014-01-31,109.9,97.4,-0.62
United Kingdom,5.0,2014-01-31,109.9,97.4,-0.62
United Kingdom,2.0,2014-01-31,109.9,97.4,-0.62
United Kingdom,2.5,2014-01-31,109.9,97.4,-0.62
United Kingdom,6.0,2014-01-31,109.9,97.4,-0.62
United Kingdom,6.0,2014-01-31,109.9,97.4,-0.62
United Kingdom,0.0,2014-01-31,109.9,97.4,-0.62
United Kingdom,6.0,2014-01-31,109.9,97.4,-0.62
United Kingdom,3.25,2014-01-31,109.9,97.4,-0.62
Poland,1.0,2014-01-31,104.8,98.8,-0.62
Poland,6.0,2014-01-31,104.8,98.8,-0.62
Poland,2.0,2014-01-31,104.8,98.8,-0.62
Poland,2.9444444,2014-01-31,104.8,98.8,-0.62
Poland,5.0,2014-01-31,104.8,98.8,-0.62
Poland,0.0,2014-01-31,104.8,98.8,-0.62
Poland,2.3333333,2014-01-31,104.8,98.8,-0.62
Poland,5.0,2014-01-31,104.8,98.8,-0.62
Poland,1.0,2014-01-31,104.8,98.8,-0.62
Poland,5.5,2014-01-31,104.8,98.8,-0.62
Poland,2.0,2014-01-31,104.8,98.8,-0.62
Poland,3.0,2014-01-31,104.8,98.8,-0.62
Poland,3.0,2014-01-31,104.8,98.8,-0.62
Poland,0.0,2014-01-31,104.8,98.8,-0.62
Poland,6.0,2014-01-31,104.8,98.8,-0.62
Poland,4.0,2014-01-31,104.8,98.8,-0.62
Poland,1.0,2014-01-31,104.8,98.8,-0.62
United States,4.0,2014-01-31,118.1,97.2,-0.62
United States,1.0,2014-01-31,118.1,97.2,-0.62
United States,3.0,2014-01-31,118.1,97.2,-0.62
United States,1.0,2014-01-31,118.1,97.2,-0.62
United States,0.0,2014-01-31,118.1,97.2,-0.62
United States,4.0,2014-01-31,118.1,97.2,-0.62
United States,5.0,2014-01-31,118.1,97.2,-0.62
United States,4.0,2014-01-31,118.1,97.2,-0.62
United States,1.0,2014-01-31,118.1,97.2,-0.62
United States,1.0,2014-01-31,118.1,97.2,-0.62
United States,0.0,2014-01-31,118.1,97.2,-0.62
United States,4.25,2014-01-31,118.1,97.2,-0.62
United States,0.0,2014-01-31,118.1,97.2,-0.62
United States,1.0,2014-01-31,118.1,97.2,-0.62
United States,2.4166667,2014-01-31,118.1,97.2,-0.62
United States,4.0,2014-01-31,118.1,97.2,-0.62
United States,2.0,2014-01-31,118.1,97.2,-0.62
Netherlands,0.0,2014-01-31,106.2,97.2,-0.62
Netherlands,5.0,2014-01-31,106.2,97.2,-0.62
Netherlands,6.0,2014-01-31,106.2,97.2,-0.62
Netherlands,0.0,2014-01-31,106.2,97.2,-0.62
Netherlands,6.0,2014-01-31,106.2,97.2,-0.62
Netherlands,3.1111112,2014-01-31,106.2,97.2,-0.62
Netherlands,0.0,2014-01-31,106.2,97.2,-0.62
Netherlands,5.0,2014-01-31,106.2,97.2,-0.62
Netherlands,3.0,2014-01-31,106.2,97.2,-0.62
Netherlands,0.83333331,2014-01-31,106.2,97.2,-0.62
Netherlands,5.0,2014-01-31,106.2,97.2,-0.62
Netherlands,1.0,2014-01-31,106.2,97.2,-0.62
Netherlands,5.5,2014-01-31,106.2,97.2,-0.62
Netherlands,2.0,2014-01-31,106.2,97.2,-0.62
Netherlands,4.0,2014-01-31,106.2,97.2,-0.62
Netherlands,0.0,2014-01-31,106.2,97.2,-0.62
Netherlands,3.0,2014-01-31,106.2,97.2,-0.62
Ireland,5.0,2014-01-31,109.3,97.7,-0.62
Ireland,0.0,2014-01-31,109.3,97.7,-0.62
Ireland,2.0,2014-01-31,109.3,97.7,-0.62
Ireland,5.5,2014-01-31,109.3,97.7,-0.62
Ireland,1.0,2014-01-31,109.3,97.7,-0.62
Ireland,0.0,2014-01-31,109.3,97.7,-0.62
Ireland,1.3333334,2014-01-31,109.3,97.7,-0.62
Ireland,4.0,2014-01-31,109.3,97.7,-0.62
Ireland,0.0,2014-01-31,109.3,97.7,-0.62
Ireland,6.0,2014-01-31,109.3,97.7,-0.62
Ireland,3.0,2014-01-31,109.3,97.7,-0.62
Ireland,3.0,2014-01-31,109.3,97.7,-0.62
Ireland,6.0,2014-01-31,109.3,97.7,-0.62
Ireland,2.8611112,2014-01-31,109.3,97.7,-0.62
Ireland,5.0,2014-01-31,109.3,97.7,-0.62
Ireland,0.0,2014-01-31,109.3,97.7,-0.62
Ireland,1.75,2014-01-31,109.3,97.7,-0.62
Finland,0.0,2014-01-31,108.2,98.4,-0.62
Finland,4.0,2014-01-31,108.2,98.4,-0.62
Finland,5.0,2014-01-31,108.2,98.4,-0.62
Finland,6.0,2014-01-31,108.2,98.4,-0.62
Finland,6.0,2014-01-31,108.2,98.4,-0.62
Finland,5.0,2014-01-31,108.2,98.4,-0.62
Finland,3.6944444,2014-01-31,108.2,98.4,-0.62
Finland,5.0,2014-01-31,108.2,98.4,-0.62
Finland,0.0,2014-01-31,108.2,98.4,-0.62
Finland,5.0,2014-01-31,108.2,98.4,-0.62
Finland,0.0,2014-01-31,108.2,98.4,-0.62
Finland,1.0,2014-01-31,108.2,98.4,-0.62
Finland,1.8333334,2014-01-31,108.2,98.4,-0.62
Finland,6.0,2014-01-31,108.2,98.4,-0.62
Finland,4.0,2014-01-31,108.2,98.4,-0.62
Finland,0.0,2014-01-31,108.2,98.4,-0.62
Finland,4.25,2014-01-31,108.2,98.4,-0.62
Canada,0.33333334,2014-01-31,107.2,96.1,-0.62
Canada,3.0,2014-01-31,107.2,96.1,-0.62
Canada,1.0,2014-01-31,107.2,96.1,-0.62
Canada,0.0,2014-01-31,107.2,96.1,-0.62
Canada,6.0,2014-01-31,107.2,96.1,-0.62
Canada,3.0,2014-01-31,107.2,96.1,-0.62
Canada,5.0,2014-01-31,107.2,96.1,-0.62
Canada,6.0,2014-01-31,107.2,96.1,-0.62
Canada,3.1944444,2014-01-31,107.2,96.1,-0.62
Canada,6.0,2014-01-31,107.2,96.1,-0.62
Canada,0.0,2014-01-31,107.2,96.1,-0.62
Canada,5.0,2014-01-31,107.2,96.1,-0.62
Canada,5.75,2014-01-31,107.2,96.1,-0.62
Canada,1.0,2014-01-31,107.2,96.1,-0.62
Canada,0.0,2014-01-31,107.2,96.1,-0.62
Canada,0.0,2014-01-31,107.2,96.1,-0.62
Canada,3.5,2014-01-31,107.2,96.1,-0.62
Hungary,3.0,2014-01-31,109.2,97.8,-0.62
Hungary,5.0,2014-01-31,109.2,97.8,-0.62
Hungary,2.1666667,2014-01-31,109.2,97.8,-0.62
Hungary,1.0,2014-01-31,109.2,97.8,-0.62
Hungary,6.0,2014-01-31,109.2,97.8,-0.62
Hungary,0.0,2014-01-31,109.2,97.8,-0.62
Hungary,6.0,2014-01-31,109.2,97.8,-0.62
Hungary,6.0,2014-01-31,109.2,97.8,-0.62
Hungary,5.0,2014-01-31,109.2,97.8,-0.62
Hungary,5.5,2014-01-31,109.2,97.8,-0.62
Hungary,2.8888888,2014-01-31,109.2,97.8,-0.62
Hungary,3.0,2014-01-31,109.2,97.8,-0.62
Hungary,1.0,2014-01-31,109.2,97.8,-0.62
