,Open,High,Low,Close,Volume,Region,Change In Price (%),Month,Day of Week
2010-08-04,21567.330078125,21621.8203125,21427.509765625,21549.880859375,1243029800,East Asia,-0.08090578985341418,Aug,Wednesday
2010-08-05,21577.130859375,21618.580078125,21462.23046875,21551.720703125,940912600,East Asia,-0.11776429598358577,Aug,Thursday
2010-08-06,21575.94921875,21722.380859375,21456.740234375,21678.80078125,1309182000,East Asia,0.4766954234885741,Aug,Friday
2010-08-09,21640.529296875,21805.939453125,21622.119140625,21801.58984375,999901600,East Asia,0.7442541939039261,Aug,Monday
2010-08-10,21764.23046875,21765.580078125,21446.80078125,21473.599609375,1257248200,East Asia,-1.335360144215988,Aug,Tuesday
2010-08-11,21542.26953125,21643.240234375,21239.169921875,21294.5390625,1475898300,East Asia,-1.1499738613456358,Aug,Wednesday
2010-08-12,21039.419921875,21124.98046875,20926.48046875,21105.7109375,1695693200,East Asia,0.3150800538758021,Aug,Thursday
2010-08-13,21095.169921875,21205.6796875,21012.509765625,21071.5703125,1230389200,East Asia,-0.11187209898000385,Aug,Friday
2010-08-16,20881.94921875,21209.4609375,20881.94921875,21112.119140625,1053815500,East Asia,1.102243470970274,Aug,Monday
2010-08-17,21081.310546875,21161.73046875,21015.009765625,21137.4296875,671736700,East Asia,0.2662032822874897,Aug,Tuesday
2010-08-18,21167.880859375,21277.119140625,20968.69921875,21022.73046875,1282606400,East Asia,-0.6857105422563574,Aug,Wednesday
2010-08-19,21094.69921875,21297.619140625,21023.30078125,21072.4609375,1336442900,East Asia,-0.10542118197273714,Aug,Thursday
2010-08-20,20929.720703125,20997.390625,20868.240234375,20981.8203125,1096937300,East Asia,0.24892644347242077,Aug,Friday
2010-08-23,20963.25,21035.009765625,20845.69921875,20889.009765625,857934200,East Asia,-0.3541446787831085,Aug,Monday
2010-08-24,20759.349609375,20937.529296875,20651.26953125,20658.7109375,1243939200,East Asia,-0.4847872104314444,Aug,Tuesday
2010-08-25,20603.5703125,20667.30078125,20512.779296875,20634.98046875,1224482900,East Asia,0.15245006459362892,Aug,Wednesday
2010-08-26,20603.1796875,20664.759765625,20567.330078125,20612.060546875,1026568000,East Asia,0.043104314526694346,Aug,Thursday
